Crop,Crop_Year,Season,State,Area,Annual_Rainfall,Fertilizer,Pesticide,Yield_Diff_Pct=,Yield_Fixed,Discrepancy,median,std,Rainfall_Range,Lag_Yield_1,Lag_Rain_1,Mean_Rainfall,Mean_Yield,Rain_Anomaly,Year_Step,Year_Rain_Interaction,Fert_Rain_Interaction,State_Target_Encoded,Optimum_N,Optimum_P,Optimum_K,Optimum_Temp,Optimum_Humidity,Optimum_pH,Optimum_Rainfall,is_soil_patched,Actual_Temp,Temp_Deviation,Total Annual Ground Water Recharge,Annual Extractable Ground Water Resource,Current Annual Ground Water Extraction For Irrigation,Stage of Ground Water Extraction (%),Net Ground Water Availability for future use,Temp_Rain_Interaction,Soil_Nutrient_Index,Climate_Stress_Index,Variety,Seed_Rate_kg_per_ha,Yield_Potential_quintal_per_ha,Recommended_Season,Key_Characteristics,Heat_Stress_Quadratic,Harmonic_Resource_Index,Growth_Power_Law,Synergy_Log,Nutrient_Efficiency_Index,Pesticide_Per_Area,Water_Fertilizer_Ratio,State_Avg_Rain,State_GW_Stress,Heat_Drought_Index,Growing_Stress,Rain_Efficiency,District,Season_Target_Encoded,Proxy_Drought_Stress,Proxy_Soil_Quality,Crop_Kc_Peak,Crop_Maturity,Crop_Water_Req
Cotton(Lint),2016,Rabi,Andhra Pradesh,8092.0,890.0,153.25,0.35,0.0886601525937771,2.415595650024716,0.2141670790247158,1.463234482803383,2.7378031829802087,"(742.6, 899.2]",3.332763676616239,890.0,935.475,2.480589189176924,-45.47500000000002,6,-272.85000000000014,136.3925,5.539643210361212,117.77,46.24,19.56,23.9889578952,79.8434742538,6.91267549578,80.3980431193,1,25.92,1.9310421047999995,2121785.2,2015268.51,785040.41,43.92153846153846,1231396.3,23.068800000000003,0.0328009085470134,-1.2164159815578643,Bt Cotton (Hybrid),2.0,30.0,Kharif,"Bollworm resistant, modern hybrid",3.7289236105104258,261.4761577412391,237.33588985771885,0.6061347082298075,0.06558977813878968,4.325259515036423e-05,5.807504040407804,900,0.6,0.023575430802219806,0.7540363636363638,33.06092124814264,Unknown_District,2.4723972381733534,9.200000000000045,0.4000274543116174,1.15,120,600
Cotton(Lint),2017,Kharif,Andhra Pradesh,643942.0,868.2,157.4400000310587,0.38,0.1777431211827028,3.2359342922188645,0.5751650612188643,1.463234482803383,2.7378031829802087,"(742.6, 899.2]",2.415595650024716,890.0,935.475,2.480589189176924,-67.27499999999998,7,-470.92499999999984,136.68940802696517,5.539643210361212,117.77,46.24,19.56,23.9889578952,79.8434742538,6.91267549578,80.3980431193,1,29.11,5.121042104799997,2121785.2,2015268.51,785040.41,43.92153846153846,1231396.3,25.273302,0.0328009085470134,-0.4098654031486912,Bt Cotton (Hybrid),2.0,30.0,Kharif,"Bollworm resistant, modern hybrid",26.225072239134423,266.54461366936016,260.8337643567496,0.6151337456014002,0.06559015168407357,5.90115258826742e-07,5.5144816712032885,900,0.6,0.18642639404821298,0.9749103773584904,28.83427432746596,Unknown_District,2.9036281384997036,31.0,0.533509267463456,1.15,120,600
Cotton(Lint),2017,Rabi,Andhra Pradesh,2097.0,868.2,157.44,0.38,0.0780495626424514,1.9628040057224607,0.1531959942775393,1.463234482803383,2.7378031829802087,"(742.6, 899.2]",3.2359342922188645,868.2,935.475,2.480589189176924,-67.27499999999998,7,-470.92499999999984,136.68940800000001,5.539643210361212,117.77,46.24,19.56,23.9889578952,79.8434742538,6.91267549578,80.3980431193,1,25.14,1.1510421047999984,2121785.2,2015268.51,785040.41,43.92153846153846,1231396.3,21.826548000000003,0.0328009085470134,-1.2812783870079372,Bt Cotton (Hybrid),2.0,30.0,Kharif,"Bollworm resistant, modern hybrid",1.3248979270224186,266.5446136248496,236.77564804350752,0.6151337456014002,0.06559015168407087,0.00018121125408621306,5.514481672291148,900,0.6,0.0419025316730743,0.7271279337321676,33.21346595256312,Unknown_District,2.4723972381733534,31.0,0.32360796998233504,1.15,120,600
Cotton(Lint),2018,Kharif,Andhra Pradesh,616870.0,1220.5,162.2,0.35,0.0074138330610636,2.4039765266587776,0.0178226806587775,1.463234482803383,2.7378031829802087,"(1129.5, 1274.7]",1.9628040057224607,868.2,935.475,2.480589189176924,285.025,8,2280.2,197.96509999999998,5.539643210361212,117.77,46.24,19.56,23.9889578952,79.8434742538,6.91267549578,80.3980431193,1,28.74,4.751042104799996,2121785.2,2015268.51,785040.41,43.92153846153846,1231396.3,35.077169999999995,0.0328009085470134,0.571172191105861,Bt Cotton (Hybrid),2.0,30.0,Kharif,"Bollworm resistant, modern hybrid",22.572401081582413,286.3457020269824,263.77572477848867,0.6061347082298075,0.06559055263474314,5.673804853525582e-07,7.5246608660625105,900,0.6,-1.6847480049762478,0.6762076135898485,41.0390047074647,Unknown_District,2.9036281384997036,0.0,0.39441933030029797,1.15,120,600
Cotton(Lint),2018,Rabi,Andhra Pradesh,3404.0,1220.5,162.20000000000002,0.35000000000000003,0.0609319609562103,2.3977673325499413,0.1461006655499415,1.463234482803383,2.7378031829802087,"(1129.5, 1274.7]",2.4039765266587776,1220.5,935.475,2.480589189176924,285.025,8,2280.2,197.9651,5.539643210361212,117.77,46.24,19.56,23.9889578952,79.8434742538,6.91267549578,80.3980431193,1,24.98,0.9910421047999982,2121785.2,2015268.51,785040.41,43.92153846153846,1231396.3,30.48809,0.0328009085470134,-0.2541458994006286,Bt Cotton (Hybrid),2.0,30.0,Kharif,"Bollworm resistant, modern hybrid",0.9821644534864177,286.3457020269824,240.46095488375505,0.6061347082298075,0.06559055263474314,0.000102820211485658,7.52466086606251,900,0.6,-0.3514294700150938,0.5108476463364716,46.97844495765974,Unknown_District,2.4723972381733534,0.0,0.3934005906599756,1.15,120,600
Cotton(Lint),2019,Kharif,Andhra Pradesh,653953.0,899.2,171.76000003058323,0.37,0.162163595376975,0.649107810500143,0.1052616565001429,1.463234482803383,2.7378031829802087,"(742.6, 899.2]",2.3977673325499413,1220.5,935.475,2.480589189176924,-36.27499999999998,9,-326.4749999999998,154.44659202750043,5.539643210361212,117.77,46.24,19.56,23.9889578952,79.8434742538,6.91267549578,80.3980431193,1,29.35,5.361042104799999,2121785.2,2015268.51,785040.41,43.92153846153846,1231396.3,26.39152,0.0328009085470134,-0.5084131925257225,Bt Cotton (Hybrid),2.0,30.0,Kharif,"Bollworm resistant, modern hybrid",28.740772449438445,288.42644506914075,277.76011958764656,0.6121467323464806,0.06559129078109728,5.657898962149179e-07,5.235211892202367,900,0.6,0.010710184005149479,0.9569234614530105,29.627677100494235,Unknown_District,2.9036281384997036,0.0,0.1055133303878597,1.15,120,600
Cotton(Lint),2019,Rabi,Andhra Pradesh,3474.0,899.2,171.76,0.37000000000000005,0.0375537682875057,3.1853770869314912,0.1196229130685089,1.463234482803383,2.7378031829802087,"(742.6, 899.2]",0.649107810500143,899.2,935.475,2.480589189176924,-36.27499999999998,9,-326.4749999999998,154.44659199999998,5.539643210361212,117.77,46.24,19.56,23.9889578952,79.8434742538,6.91267549578,80.3980431193,1,24.88,0.8910421047999968,2121785.2,2015268.51,785040.41,43.92153846153846,1231396.3,22.372096,0.0328009085470134,-1.4895759224629597,Bt Cotton (Hybrid),2.0,30.0,Kharif,"Bollworm resistant, modern hybrid",0.7939560325264148,288.4264450260207,249.063329172001,0.6121467323464806,0.06559129078109506,0.00010650546916911186,5.2352118931345375,900,0.6,0.0017801063136958285,0.6876409686736279,34.74497681607419,Unknown_District,2.4723972381733534,0.0,0.5177872451327068,1.15,120,600
Cowpea(Lobia),2011,Rabi,Andhra Pradesh,15567.0,861.9,167.51999999999998,0.32999999999999996,0.005889037573366,0.797070726536905,0.004693979463095,0.7766926604671056,0.5036332735552552,"(742.6, 899.2]",0.2371767698177193,861.9,937.4294117647058,0.6418411366752208,-75.52941176470586,1,-75.52941176470586,144.38548799999998,5.539643210361212,20.0,50.0,30.0,28.0,65.0,6.5,800.0,1,24.55,-3.45,2121785.2,2015268.51,785040.41,43.92153846153846,1231396.3,21.159645,0.0,-0.7363907017585414,Pusa Komal,20.0,15.0,Kharif,"Dual purpose, pest resistant",11.902499999999995,280.5181339956516,242.83874856059884,0.5863112047965452,1.9999999880611273e-06,2.119868953419421e-05,5.145057275877166,900,0.6,-0.14971698113207543,0.6984615830339552,33.73385518590998,ANANTAPUR,2.4723972381733534,37.30000000000007,0.1300903614809011,1.15,120,600
Cowpea(Lobia),2012,Kharif,Andhra Pradesh,5000.0,968.7,150.8,0.31,0.0,0.4,0.0,0.7766926604671056,0.5036332735552552,"(899.2, 1024.9]",0.797070726536905,861.9,937.4294117647058,0.6418411366752208,31.270588235294213,2,62.541176470588425,146.07996,5.539643210361212,20.0,50.0,30.0,28.0,65.0,6.5,800.0,1,28.93,0.9299999999999996,2121785.2,2015268.51,785040.41,43.92153846153846,1231396.3,28.024491,0.0,-1.5054377654884583,Pusa Komal,20.0,15.0,Kharif,"Dual purpose, pest resistant",0.8648999999999994,260.9735790237185,252.48457537124472,0.5803357610613293,1.9999999867374007e-06,6.19999999876e-05,6.4237400104526525,900,0.6,-0.06987902330743621,0.8630967309477157,32.36551954560642,ANANTAPUR,2.9036281384997036,0.0,0.06641689635325355,1.15,120,600
Cowpea(Lobia),2012,Rabi,Andhra Pradesh,18000.0,968.7,150.8,0.31,0.1038235293018339,0.9444444444444444,0.0980555555555555,0.7766926604671056,0.5036332735552552,"(899.2, 1024.9]",0.4,968.7,937.4294117647058,0.6418411366752208,31.270588235294213,2,62.541176470588425,146.07996,5.539643210361212,20.0,50.0,30.0,28.0,65.0,6.5,800.0,1,24.94,-3.0599999999999987,2121785.2,2015268.51,785040.41,43.92153846153846,1231396.3,24.159378,0.0,-1.0379038471962183,Pusa Komal,20.0,15.0,Kharif,"Dual purpose, pest resistant",9.363599999999993,260.9735790237185,228.92674950904035,0.5803357610613293,1.9999999867374007e-06,1.7222222221265432e-05,6.4237400104526525,900,0.6,0.2299245283018869,0.6414392080024751,37.34387047031611,ANANTAPUR,2.4723972381733534,0.0,0.15681767194518198,1.15,120,600
Cowpea(Lobia),2013,Kharif,Andhra Pradesh,3720.0,1062.3,144.49,0.27,0.049628942371911,0.4346774193548387,0.0215725806451612,0.7766926604671056,0.5036332735552552,"(1024.9, 1129.5]",0.9444444444444444,968.7,937.4294117647058,0.6418411366752208,124.87058823529412,3,374.6117647058824,153.49172700000003,5.539643210361212,20.0,50.0,30.0,28.0,65.0,6.5,800.0,1,28.2,0.1999999999999993,2121785.2,2015268.51,785040.41,43.92153846153846,1231396.3,29.95686,0.0,-1.2090624051661276,Pusa Komal,20.0,15.0,Kharif,"Dual purpose, pest resistant",0.039999999999999716,254.380178742631,241.35558538638287,0.5682280788794958,1.999999986158212e-06,7.258064514177941e-05,7.352065836029719,900,0.6,-0.035804661487236274,0.7478980532305088,36.380136986301366,ANANTAPUR,2.9036281384997036,0.0,0.07268722674995748,1.15,120,600
Cowpea(Lobia),2013,Rabi,Andhra Pradesh,8403.0,1062.3,144.49,0.27,0.0861821273801506,0.8620730691419731,0.074295291141973,0.7766926604671056,0.5036332735552552,"(1024.9, 1129.5]",0.4346774193548387,1062.3,937.4294117647058,0.6418411366752208,124.87058823529412,3,374.6117647058824,153.49172700000003,5.539643210361212,20.0,50.0,30.0,28.0,65.0,6.5,800.0,1,25.31,-2.6900000000000013,2121785.2,2015268.51,785040.41,43.92153846153846,1231396.3,26.886813,0.0,-0.6625086696977336,Pusa Komal,20.0,15.0,Kharif,"Dual purpose, pest resistant",7.236100000000007,254.380178742631,224.73243524217006,0.5682280788794958,1.999999986158212e-06,3.213138164558713e-05,7.352065836029719,900,0.6,0.48157269700332983,0.602460359258911,40.37628278221209,ANANTAPUR,2.4723972381733534,0.0,0.14415678814132732,1.15,120,600
Cowpea(Lobia),2014,Rabi,Andhra Pradesh,9576.0,687.6,150.96,0.33,0.2199646019701554,1.121031746031746,0.246587302031746,0.7766926604671056,0.5036332735552552,"(301.29900000000004, 742.6]",0.8620730691419731,1062.3,937.4294117647058,0.6418411366752208,-249.8294117647058,4,-999.3176470588232,103.80009600000001,5.539643210361212,20.0,50.0,30.0,28.0,65.0,6.5,800.0,1,24.8,-3.2,2121785.2,2015268.51,785040.41,43.92153846153846,1231396.3,17.05248,0.0,0.0590241814697415,Pusa Komal,20.0,15.0,Kharif,"Dual purpose, pest resistant",10.239999999999995,247.56748853031988,228.2374754256153,0.5863112047965452,1.9999999867514576e-06,3.4461152878606815e-05,4.554848936441117,900,0.6,-0.7579134295227526,0.8931745570723207,26.651162790697676,ANANTAPUR,2.4723972381733534,211.60000000000002,0.18610606964710877,1.15,120,600
Cowpea(Lobia),2014,Kharif,Andhra Pradesh,4459.0,687.6,150.96,0.33,0.0137600535864043,0.4182552141735815,0.0057552141735815,0.7766926604671056,0.5036332735552552,"(301.29900000000004, 742.6]",1.121031746031746,687.6,937.4294117647058,0.6418411366752208,-249.8294117647058,4,-999.3176470588232,103.80009600000001,5.539643210361212,20.0,50.0,30.0,28.0,65.0,6.5,800.0,1,29.5,1.5,2121785.2,2015268.51,785040.41,43.92153846153846,1231396.3,20.2842,0.0,-0.3141249551954267,Pusa Komal,20.0,15.0,Kharif,"Dual purpose, pest resistant",2.25,247.56748853031988,255.93599879291693,0.5863112047965452,1.9999999867514576e-06,7.400762501143583e-05,4.554848936441117,900,0.6,0.35527192008879027,1.2637961080453093,22.544262295081968,ANANTAPUR,2.9036281384997036,211.60000000000002,0.06943588733753008,1.15,120,600
Cowpea(Lobia),2015,Kharif,Andhra Pradesh,11043.0,940.7,157.91,0.33,0.1216054299357581,0.8780222765552839,0.1067722765552838,0.7766926604671056,0.5036332735552552,"(899.2, 1024.9]",0.4182552141735815,687.6,937.4294117647058,0.6418411366752208,3.2705882352942126,5,16.352941176471063,148.545937,5.539643210361212,20.0,50.0,30.0,28.0,65.0,6.5,800.0,1,29.15,1.1499999999999986,2121785.2,2015268.51,785040.41,43.92153846153846,1231396.3,27.421405,0.0,-1.5937406091446291,Pusa Komal,20.0,15.0,Kharif,"Dual purpose, pest resistant",1.3224999999999967,270.4252424940329,261.5843798538518,0.5863112047965452,1.999999987334558e-06,2.9883183914707673e-05,5.957190767163633,900,0.6,-0.050671476137624974,0.9023282361686311,31.200663349917086,ANANTAPUR,2.9036281384997036,0.0,0.14468908553611193,1.15,120,600
Cowpea(Lobia),2015,Rabi,Andhra Pradesh,8003.0,940.7,157.91,0.32999999999999996,0.375013091337916,0.8208171935524179,0.3078171935524179,0.7766926604671056,0.5036332735552552,"(899.2, 1024.9]",0.8780222765552839,940.7,937.4294117647058,0.6418411366752208,3.2705882352942126,5,16.352941176471063,148.545937,5.539643210361212,20.0,50.0,30.0,28.0,65.0,6.5,800.0,1,24.56,-3.4400000000000013,2121785.2,2015268.51,785040.41,43.92153846153846,1231396.3,23.103592000000003,0.0,-1.091086772107431,Pusa Komal,20.0,15.0,Kharif,"Dual purpose, pest resistant",11.83360000000001,270.4252424940329,233.61518975587694,0.5863112047965452,1.999999987334558e-06,4.1234537043454384e-05,5.957190767163633,900,0.6,0.15157380688124364,0.6405369013486247,36.803599374021914,ANANTAPUR,2.4723972381733534,0.0,0.13526227329146734,1.15,120,600
Cowpea(Lobia),2016,Kharif,Andhra Pradesh,3780.0,890.0,153.25,0.35,0.0551373354077216,0.5201058201058201,0.02867724910582,0.7766926604671056,0.5036332735552552,"(742.6, 899.2]",0.8208171935524179,940.7,937.4294117647058,0.6418411366752208,-47.42941176470583,6,-284.576470588235,136.3925,5.539643210361212,20.0,50.0,30.0,28.0,65.0,6.5,800.0,1,28.81,0.8099999999999987,2121785.2,2015268.51,785040.41,43.92153846153846,1231396.3,25.6409,0.0,-1.452949924166285,Pusa Komal,20.0,15.0,Kharif,"Dual purpose, pest resistant",0.6560999999999979,261.4761577412391,254.48539868289754,0.5922355757385787,1.999999986949429e-06,9.25925925680972e-05,5.807504040407804,900,0.6,0.009889012208657056,0.931555667789001,29.855753102985577,ANANTAPUR,2.9036281384997036,9.200000000000045,0.08613056046340307,1.15,120,600
Cowpea(Lobia),2016,Rabi,Andhra Pradesh,5039.0,890.0,153.25,0.35000000000000003,0.1276072800701353,0.6705695574518754,0.0855695574518754,0.7766926604671056,0.5036332735552552,"(742.6, 899.2]",0.5201058201058201,890.0,937.4294117647058,0.6418411366752208,-47.42941176470583,6,-284.576470588235,136.3925,5.539643210361212,20.0,50.0,30.0,28.0,65.0,6.5,800.0,1,25.92,-2.0799999999999983,2121785.2,2015268.51,785040.41,43.92153846153846,1231396.3,23.068800000000003,0.0,-1.1741855691281886,Pusa Komal,20.0,15.0,Kharif,"Dual purpose, pest resistant",4.3263999999999925,261.4761577412391,237.33588985771885,0.5922355757385787,1.999999986949429e-06,6.945822582467588e-05,5.807504040407804,900,0.6,-0.025394006659267523,0.7540363636363638,33.06092124814264,ANANTAPUR,2.4723972381733534,9.200000000000045,0.11104765526614396,1.15,120,600
Cowpea(Lobia),2017,Rabi,Andhra Pradesh,9470.0,868.2,157.44,0.38,0.2289117093793005,0.7447729672650475,0.1704872532650475,0.7766926604671056,0.5036332735552552,"(742.6, 899.2]",0.6705695574518754,890.0,937.4294117647058,0.6418411366752208,-69.22941176470579,7,-484.6058823529405,136.68940800000001,5.539643210361212,20.0,50.0,30.0,28.0,65.0,6.5,800.0,1,25.14,-2.8599999999999994,2121785.2,2015268.51,785040.41,43.92153846153846,1231396.3,21.826548000000003,0.0,-0.8966287668149302,Pusa Komal,20.0,15.0,Kharif,"Dual purpose, pest resistant",8.179599999999997,266.5446136248496,236.77564804350752,0.6010282582998907,1.9999999872967482e-06,4.012671594085251e-05,5.514481672291148,900,0.6,-0.10411542730299665,0.7271279337321676,33.21346595256312,CHITTOOR,2.4723972381733534,31.0,0.12279089880176318,1.15,120,600
Cowpea(Lobia),2017,Kharif,Andhra Pradesh,4302.0,868.2,157.44,0.38,0.034558353589526,0.7161785216178521,0.0247499506178521,0.7766926604671056,0.5036332735552552,"(742.6, 899.2]",0.7447729672650475,868.2,937.4294117647058,0.6418411366752208,-69.22941176470579,7,-484.6058823529405,136.68940800000001,5.539643210361212,20.0,50.0,30.0,28.0,65.0,6.5,800.0,1,29.11,1.1099999999999994,2121785.2,2015268.51,785040.41,43.92153846153846,1231396.3,25.273302,0.0,-1.2807528780878976,Pusa Komal,20.0,15.0,Kharif,"Dual purpose, pest resistant",1.2320999999999986,266.5446136248496,260.8337643227889,0.6010282582998907,1.9999999872967482e-06,8.833100881256833e-05,5.514481672291148,900,0.6,0.04040843507214204,0.9749103773584904,28.83427432746596,ANANTAPUR,2.9036281384997036,31.0,0.11807652564902797,1.15,120,600
Cowpea(Lobia),2018,Kharif,Andhra Pradesh,13385.0,1220.5,162.2,0.35,0.7122978481251941,0.1031751961150541,0.0734914708849458,0.7766926604671056,0.5036332735552552,"(1129.5, 1274.7]",0.7161785216178521,868.2,937.4294117647058,0.6418411366752208,283.07058823529417,8,2264.5647058823533,197.96509999999998,5.539643210361212,20.0,50.0,30.0,28.0,65.0,6.5,800.0,1,28.74,0.7399999999999984,2121785.2,2015268.51,785040.41,43.92153846153846,1231396.3,35.077169999999995,0.0,-0.318783743994649,Pusa Komal,20.0,15.0,Kharif,"Dual purpose, pest resistant",0.5475999999999976,286.3457020269824,263.77572477848867,0.5922355757385787,1.999999987669544e-06,2.6148673886727776e-05,7.5246608660625105,900,0.6,-0.26240843507214157,0.6762076135898485,41.0390047074647,ANANTAPUR,2.9036281384997036,0.0,0.016927907283629532,1.15,120,600
Cowpea(Lobia),2018,Rabi,Andhra Pradesh,13621.0,1220.5,162.20000000000002,0.35000000000000003,0.0372313217662172,0.5109756992878643,0.0190243007121356,0.7766926604671056,0.5036332735552552,"(1129.5, 1274.7]",0.1031751961150541,1220.5,937.4294117647058,0.6418411366752208,283.07058823529417,8,2264.5647058823533,197.9651,5.539643210361212,20.0,50.0,30.0,28.0,65.0,6.5,800.0,1,24.98,-3.02,2121785.2,2015268.51,785040.41,43.92153846153846,1231396.3,30.48809,0.0,0.1816750981209889,Pusa Komal,20.0,15.0,Kharif,"Dual purpose, pest resistant",9.120399999999998,286.3457020269824,240.46095488375505,0.5922355757385787,1.999999987669544e-06,2.569561706000326e-05,7.52466086606251,900,0.6,1.0709100998890124,0.5108476463364716,46.97844495765974,ANANTAPUR,2.4723972381733534,0.0,0.0838355495063669,1.15,120,600
Cowpea(Lobia),2019,Rabi,Andhra Pradesh,6792.0,899.2,171.76,0.37,0.2132317510259711,0.5200235571260307,0.1108855338739693,0.7766926604671056,0.5036332735552552,"(742.6, 899.2]",0.5109756992878643,1220.5,937.4294117647058,0.6418411366752208,-38.22941176470579,9,-344.0647058823521,154.44659199999998,5.539643210361212,20.0,50.0,30.0,28.0,65.0,6.5,800.0,1,24.88,-3.120000000000001,2121785.2,2015268.51,785040.41,43.92153846153846,1231396.3,22.372096,0.0,-0.990786566348842,Pusa Komal,20.0,15.0,Kharif,"Dual purpose, pest resistant",9.734400000000006,288.4264450260207,249.063329172001,0.5981097395436683,1.9999999883558456e-06,5.447585393779802e-05,5.2352118931345375,900,0.6,-0.006233074361819997,0.6876409686736279,34.74497681607419,ANANTAPUR,2.4723972381733534,0.0,0.08453051481819404,1.15,120,600
Cowpea(Lobia),2019,Kharif,Andhra Pradesh,5816.0,899.2,171.76000000000002,0.37,0.1207452771920925,0.4491059147180192,0.0542274182819808,0.7766926604671056,0.5036332735552552,"(742.6, 899.2]",0.5200235571260307,899.2,937.4294117647058,0.6418411366752208,-38.22941176470579,9,-344.0647058823521,154.446592,5.539643210361212,20.0,50.0,30.0,28.0,65.0,6.5,800.0,1,29.35,1.3500000000000014,2121785.2,2015268.51,785040.41,43.92153846153846,1231396.3,26.39152,0.0,-1.3793006674649289,Pusa Komal,20.0,15.0,Kharif,"Dual purpose, pest resistant",1.8225000000000038,288.4264450260207,277.7601195550047,0.5981097395436683,1.9999999883558456e-06,6.361760659153755e-05,5.235211893134537,900,0.6,0.0026970033296336545,0.9569234614530105,29.627677100494235,ANANTAPUR,2.9036281384997036,0.0,0.07300275854582013,1.15,120,600
Dry Chillies,2010,Rabi,Andhra Pradesh,43460.0,1297.0,166.10999999999999,0.24,0.0631226889427453,3.385181776346065,0.2136817763460654,1.0,2.4776180548779823,"(1274.7, 1350.9]",3.231200373657169,1297.0,952.3789473684212,4.270826910558457,344.6210526315789,0,0.0,215.44466999999997,5.539643210361212,100.0,60.0,60.0,25.0,60.0,6.5,900.0,1,25.2,0.1999999999999993,2121785.2,2015268.51,785040.41,43.92153846153846,1231396.3,32.6844,0.596279104951354,-0.1370511096346404,Pusa Jwala,1.5,15.0,Kharif,"High pungency, pest resistant",0.039999999999999716,294.5023561709067,245.68891960400873,0.7694419348364767,1.188294624212665,5.522319374010071e-06,7.808078936800441,900,0.6,-0.08790233074361788,0.48924499229583973,49.50381679389313,Unknown_District,2.4723972381733534,0.0,0.5532561130166832,1.15,120,600
Dry Chillies,2011,Kharif,Andhra Pradesh,201013.0,861.9,167.51999999999998,0.32999999999999996,0.109447961115148,3.141871421251362,0.3438714212513618,1.0,2.4776180548779823,"(742.6, 899.2]",3.385181776346065,1297.0,952.3789473684212,4.270826910558457,-90.47894736842112,1,-90.47894736842112,144.38548799999998,5.539643210361212,100.0,60.0,60.0,25.0,60.0,6.5,900.0,1,28.83,3.8299999999999983,2121785.2,2015268.51,785040.41,43.92153846153846,1231396.3,24.848577,0.596279104951354,-0.5800523979819994,Pusa Jwala,1.5,15.0,Kharif,"High pungency, pest resistant",14.668899999999987,280.5181339956516,270.01100320790374,0.8070254101429865,1.188330399901869,1.6416848661447681e-06,5.145057275877166,900,0.6,0.1662075471698112,0.9632273728126085,28.893731143144485,Unknown_District,2.9036281384997036,37.30000000000007,0.5127866013759292,1.15,120,600
Dry Chillies,2011,Rabi,Andhra Pradesh,47251.0,861.9,167.51999999999998,0.33,0.151325795026897,3.6538274322236566,0.5529183412236565,1.0,2.4776180548779823,"(742.6, 899.2]",3.141871421251362,861.9,952.3789473684212,4.270826910558457,-90.47894736842112,1,-90.47894736842112,144.38548799999998,5.539643210361212,100.0,60.0,60.0,25.0,60.0,6.5,900.0,1,24.55,-0.4499999999999993,2121785.2,2015268.51,785040.41,43.92153846153846,1231396.3,21.159645,0.596279104951354,-1.3219606814692162,Pusa Jwala,1.5,15.0,Kharif,"High pungency, pest resistant",0.20249999999999935,280.5181339956516,242.83874856059884,0.8070254101429865,1.188330399901869,6.983979174896109e-06,5.145057275877166,900,0.6,-0.01952830188679242,0.6984615830339552,33.73385518590998,Unknown_District,2.4723972381733534,37.30000000000007,0.596343229805969,1.15,120,600
Dry Chillies,2012,Rabi,Andhra Pradesh,44000.0,968.7,150.8,0.31,0.0867755102181821,3.977272727272727,0.3451298702727272,1.0,2.4776180548779823,"(899.2, 1024.9]",3.6538274322236566,861.9,952.3789473684212,4.270826910558457,16.321052631578937,2,32.64210526315787,146.07996,5.539643210361212,100.0,60.0,60.0,25.0,60.0,6.5,900.0,1,24.94,-0.0599999999999987,2121785.2,2015268.51,785040.41,43.92153846153846,1231396.3,24.159378,0.596279104951354,-1.7693308204214315,Pusa Jwala,1.5,15.0,Kharif,"High pungency, pest resistant",0.0035999999999998464,260.9735790237185,228.92674950904035,0.7988005375979148,1.187863265420772,7.045454545294421e-06,6.4237400104526525,900,0.6,0.004508324084350628,0.6414392080024751,37.34387047031611,Unknown_District,2.4723972381733534,0.0,0.6603952762397369,1.15,120,600
Dry Chillies,2012,Kharif,Andhra Pradesh,160000.0,968.7,150.8,0.31,0.2757314973423115,3.63125,1.0012500000000002,1.0,2.4776180548779823,"(899.2, 1024.9]",3.977272727272727,968.7,952.3789473684212,4.270826910558457,16.321052631578937,2,32.64210526315787,146.07996,5.539643210361212,100.0,60.0,60.0,25.0,60.0,6.5,900.0,1,28.93,3.93,2121785.2,2015268.51,785040.41,43.92153846153846,1231396.3,28.024491,0.596279104951354,-0.9198677857777836,Pusa Jwala,1.5,15.0,Kharif,"High pungency, pest resistant",15.444899999999997,260.9735790237185,252.48457537124472,0.7988005375979148,1.187863265420772,1.9374999999878905e-06,6.4237400104526525,900,0.6,-0.29529522752497256,0.8630967309477157,32.36551954560642,Unknown_District,2.9036281384997036,0.0,0.6029408872068799,1.15,120,600
Dry Chillies,2013,Kharif,Andhra Pradesh,112924.0,1062.3,144.49,0.27,0.0718038270975245,4.6189295455350505,0.3316568185350501,1.0,2.4776180548779823,"(1024.9, 1129.5]",3.63125,968.7,952.3789473684212,4.270826910558457,109.92105263157885,3,329.76315789473654,153.49172700000003,5.539643210361212,100.0,60.0,60.0,25.0,60.0,6.5,900.0,1,28.2,3.2,2121785.2,2015268.51,785040.41,43.92153846153846,1231396.3,29.95686,0.596279104951354,-0.6234924254554528,Pusa Jwala,1.5,15.0,Kharif,"High pungency, pest resistant",10.239999999999995,254.380178742631,241.35558538638287,0.7821349731353257,1.1876589889071325,2.3909886294995667e-06,7.352065836029719,900,0.6,-0.5728745837957824,0.7478980532305088,36.380136986301366,Unknown_District,2.9036281384997036,0.0,0.772382378906858,1.15,120,600
